pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
dec47d10-5bca-4618-ab65-0acf95276f86,1977-01-27,,999-91-3194,S99979376,X24172908X,Mrs.,Cecille691,Hand679,,Heidenreich818,M,white,irish,F,Carver,822 O'Conner Pathway Minneapolis Minnesota 55401 US,0
9d5a12af-37ac-4b09-a03f-45571cfa940c,1988-09-23,,999-36-1547,S99984264,X34506097X,Ms.,Denita497,Rogahn59,,,S,white,american,F,St. Cloud,446 Crooks Haven Suite 93 Slaytonship Minnesota  US,0
9581c476-b045-4ba8-b440-6879793b5ef7,2011-11-06,,999-26-9951,,,,Robt687,Baumbach677,,,,white,german,M,Willmar,1095 Wisoky Trace Unit 51 Inver Grove Heights Minnesota 55075 US,0
acfa09de-b148-43df-9d90-be344c16677c,1963-02-27,,999-96-3990,S99977534,X30995911X,Mr.,Norris589,Haag279,,,M,white,italian,M,Woodbury,1029 Wolff Overpass Jordan Minnesota 55352 US,0
f3ece89a-23a5-42da-b635-549736d287bc,1951-11-05,,999-19-2744,S99913649,X58827289X,Ms.,Mariann762,Williamson769,,,S,white,portuguese,F,St. Louis Park,579 Kling Run Unit 98 Minneapolis Minnesota 55401 US,1
210b23d0-f67f-4629-9c02-71de1d429813,1959-10-02,,999-15-5722,S99995701,X11365779X,Mr.,Oswaldo857,Beer512,,,M,white,polish,M,Minneapolis,496 Altenwerth Vale Suite 84 Minneapolis Minnesota 55401 US,1
19c64415-7e19-4d47-b70a-9ac38b455c74,1963-02-06,,999-35-8167,S99920328,X89109218X,Mrs.,Jayme42,Treutel973,,Maggio310,M,white,irish,F,White Bearship,1057 Glover Terrace Apt 49 Stanfordship Minnesota  US,0
0aeb6069-5d95-4f0b-a538-ad0845177fec,2017-12-24,,999-73-2341,,,,Timothy142,Purdy2,,,,white,french,F,Eagan,217 Robel Heights Long Prairie Minnesota 56347 US,0
46753e23-e7e9-484d-9f2d-e868da7d843a,1950-09-17,,999-81-2083,S99977211,X69406998X,Mr.,Salvador46,Madera340,,,M,hispanic,puerto_rican,M,Rochester,185 Herzog Bypass Suite 84 Waverlyship Minnesota  US,0
df1342e3-d214-4b02-8861-8c0b6e62781a,1968-09-24,1980-09-27,999-64-1084,,,,Florene115,Tromp100,,,,white,french_canadian,F,Shakopee,684 Witting Common Rosemount Minnesota 55068 US,1
87cf37c0-6c04-4728-9cbe-1dbbf9285360,1942-10-19,,999-35-2453,S99997041,X49182051X,Mr.,Harland508,Erdman779,,,S,white,irish,M,Bemidji,310 Spencer Path Suite 83 Brainerd Minnesota 56401 US,1
afd36fb6-8238-4948-a3db-ec567e2876b3,1981-07-22,2008-05-21,999-37-4848,S99919567,X74886252X,Mr.,Jae222,Hagenes547,,,,white,portuguese,M,Goodview,289 Runte Knoll Suite 97 Apple Valley Minnesota 55068 US,1
2d53797d-d30c-45fd-bd95-c91bec471ffa,1998-12-07,2002-10-17,999-98-5987,,,,Corrina72,Mante251,,,,white,swedish,F,Brooklyn Center,320 Armstrong Center Unit 35 Rosemount Minnesota 55068 US,1
8308cedc-57bb-4023-bc06-641e89970140,1961-05-18,,999-43-2200,S99995992,X59790523X,Mr.,Royce974,Rohan584,,,M,white,portuguese,M,St. Michael,674 Bartell Plaza Buffalo Minnesota 55313 US,0
d1a99da3-9fb0-4964-8853-4c394025a3dd,1985-10-23,,999-85-8127,S99967870,X33314547X,Mrs.,Rosella686,Kunde533,,Gibson10,M,white,english,F,St. Paul,946 Boyer Ville Buffalo Minnesota 55313 US,1
4837e2b5-b37a-4e42-b526-ad5b144b2b53,2003-01-07,,999-97-3042,,,,Emmanuel930,Mills423,,,,white,english,M,Duluth,941 Lebsack Center Rosemount Minnesota 55068 US,0
f5cd93df-520d-4749-b637-cc81dc9f8ecd,1958-01-17,,999-28-9477,S99962325,X19926310X,Mrs.,Janise4,Emmerich580,,Walsh511,M,asian,asian_indian,F,Lutsenship,454 Flatley Well Suite 83 Worthington Minnesota 56119 US,0
634a4559-12b9-4715-9091-68dffe12ebcf,1996-07-12,,999-30-1137,S99948639,X17594633X,Mr.,Josue598,Lehner980,,,,asian,chinese,M,Ham Lake,438 Schowalter Gateway Unit 84 White Bearship Minnesota  US,0
701f30cd-a77e-4234-8bd7-8bc777dc57e0,1940-12-12,,999-52-3471,S99970181,X59366043X,Mr.,Rolland302,Adams676,,,M,hispanic,mexican,M,International Falls,796 Cremin Well Victoria Minnesota 55318 US,1
1ddc78ec-e42f-4e85-bbce-020767339f52,1938-10-11,,999-64-8731,S99995420,X64934595X,Mr.,Chadwick722,Carroll471,,,M,white,french_canadian,M,Oaklandship,246 Bailey View Suite 94 Haleship Minnesota  US,0
570117bc-8b58-4ad1-a34c-e744fb10e39b,1980-11-27,,999-66-9600,S99931925,X79198153X,Mrs.,Tianna963,Boyle917,,Hettinger594,M,white,irish,F,St. Cloud,297 Schmeler Highlands Shakopee Minnesota 55378 US,0
22e94801-6fed-4107-a37f-8cd2f450bfbf,2007-09-19,,999-91-6530,,,,Guadalupe206,Schroeder447,,,,white,italian,M,Minneapolis,507 Reinger Bypass Unit 91 Albertville Minnesota 55301 US,1
1d019083-dfd5-40c7-bcd2-d39287912a1f,1961-04-21,2017-10-20,999-47-8418,S99981788,X82100331X,Mr.,Herschel574,Funk324,,,M,white,italian,M,Annandale,248 Becker Walk Hutchinsonship Minnesota  US,1
f2ebdf6d-21a9-42ef-9b8e-740b611886b0,1991-04-29,,999-37-5993,S99921147,X32474166X,Mrs.,Anita473,Gorczany269,,Wehner319,M,white,irish,F,Andover,219 Weissnat Branch Minneapolis Minnesota 55401 US,0
d332819f-af04-4609-8a17-f0b4a71d9ed2,1939-08-11,,999-72-2660,S99954106,X7984056X,Mr.,Josue598,Hudson301,,,M,white,german,M,Hiramship,704 Littel Approach Apt 62 Eden Prairie Minnesota 55344 US,0
8a9c7d84-7b9a-4a58-b5ed-8770d897c8be,1996-11-07,,999-86-1553,S99996665,X10763987X,Ms.,Delicia67,Stracke611,,,,white,english,F,Buffalo,255 McCullough Orchard Buffalo Minnesota 55313 US,1
90148ecd-d2f5-41fb-b188-c6af2d20426b,2000-06-29,,999-19-8466,S99940985,,,Horacio317,Loera89,,,,hispanic,puerto_rican,M,Albert Lea,1009 Harvey Mission West Newtonship Minnesota  US,0
369223d3-5043-45e2-a830-95abdb676dad,1990-07-27,,999-40-7850,S99919174,X24306522X,Mrs.,Rosaria177,Dicki44,,Veum823,M,white,american,F,Anoka,526 Lang Crossing Apt 78 Moose Lake Minnesota 55767 US,0
45d4d39d-41e5-4ff4-8d56-5531693ab0fe,1939-04-02,2005-05-29,999-40-7360,S99957988,X20172012X,Mrs.,Celsa248,Metz686,,Hand679,M,white,english,F,Eagan,963 Schamberger Walk Suite 37 Burnsville Minnesota 55044 US,0
606a8b36-e91e-4f41-b467-34f1e0a5ed6d,2008-01-11,,999-86-4201,,,,Dee580,Koepp521,,,,white,irish,M,Norwood Young America,745 Kuhn Rapid Oakdale Minnesota 55042 US,0
fa949ab2-ebeb-4a2f-8fd6-def8c6fec8d7,1980-06-22,,999-59-4049,S99925428,X17641032X,Mrs.,Lavenia98,Okuneva707,,Cronin387,M,white,portuguese,F,Duluth,960 Hackett Fort Hutchinsonship Minnesota  US,1
d9e40b9f-a619-468a-b9f5-b7bd6e9cdd59,2013-03-06,,999-93-2483,,,,Dona966,Rippin620,,,,white,german,F,Ada,732 Roob Quay Unit 61 Lakeville Minnesota 55024 US,1
c6e09113-2310-4331-adee-42d05eed191e,2000-05-16,,999-50-3489,S99969515,,,Ben667,Boyer713,,,,white,italian,M,Minneapolis,1086 Kling Union Apt 1 Marshanship Minnesota  US,0
da4b2949-4497-4bd2-bbc8-f89c17f75b48,1963-11-24,,999-92-3015,S99917161,X34668458X,Mrs.,Beryl690,Mitchell808,,Roob72,M,white,polish,F,Lakeville,262 Mills Promenade Apt 58 Hawley Minnesota 56549 US,1
bf3f369b-ac7d-4e63-96ea-5c0a6739623e,1989-12-21,,999-53-3124,S99934479,X14830725X,Mr.,Samual455,Adams676,,,S,white,german,M,Burnsville,426 Osinski Union Belgradeship Minnesota  US,0
a3534741-176c-420c-b3b4-a3389bbc0d16,2015-04-10,,999-95-4283,,,,Kindra525,Gorczany269,,,,white,american,F,Carlosship,441 Nicolas Frontage road Elk River Minnesota 55330 US,0
f0e5606c-f181-4537-8b17-6995afb54c6d,1967-04-11,,999-50-2732,S99942958,X59677614X,Mrs.,Ashley34,Smith67,,Hodkiewicz467,M,white,french,F,Bloomington,113 Lesch Ranch Unit 2 Baxter Minnesota 56401 US,0
8315b45f-c15f-49cd-80b2-1ece3a30c9ef,1989-12-18,,999-51-6693,S99932991,X32165013X,Mrs.,Mahalia897,Anderson154,,Hudson301,M,white,irish,F,Moorhead,586 Tillman Crossroad Burnsville Minnesota 55044 US,0
7e551dec-7a62-424c-953e-24ae1f6d529d,1984-08-09,,999-76-4025,S99932929,X41844577X,Mrs.,Jaclyn627,Stehr398,,VonRueden376,M,black,west_indian,F,Climax,530 Bode Heights Unit 68 St. Paul Minnesota 55101 US,0
a6c64469-b088-4245-86cb-d1004bf12228,1911-01-24,1997-04-22,999-82-8456,S99979307,X22394466X,Mr.,Eloy929,Hauck852,,,M,asian,asian_indian,M,Austin,774 Schulist Boulevard St. Paul Minnesota 55101 US,0
192abc54-efcc-4035-a16c-c744c1f1c230,1981-04-24,,999-63-6018,S99938331,X918156X,Mr.,Lynwood354,Fisher429,,,S,black,african,M,Brooklyn Park,1015 Predovic Course Unit 92 Roseville Minnesota 55112 US,0
3eb4cd40-3325-46fe-a4ef-76de905bf6f3,1942-01-04,,999-59-5345,S99955384,X22587250X,Ms.,Travis723,DuBuque211,,,S,white,german,F,Minneapolis,421 Hermann Meadow Marshfieldship Minnesota  US,0
129282bb-f180-491b-be12-45fa7e5d2198,1993-02-11,,999-85-9853,S99970855,X27247617X,Mr.,Lino542,Davis923,,,,white,irish,M,Willmar,739 Haley Port Unit 79 New Hope Minnesota 55427 US,0
9d9d9711-1a07-4e8d-aedf-cc852f68eb68,1938-05-30,,999-96-8892,S99979484,X13207543X,Mr.,Gustavo235,Yost751,,,M,white,irish,M,St. Paul,290 Buckridge Rest Idunship Minnesota  US,0
e4a5bd64-ba6a-4901-8fb8-3269abbfa046,1953-11-12,,999-53-2138,S99971194,X40540670X,Mrs.,Lavelle273,Roob72,,Bosco882,M,white,russian,F,Minneapolis,780 Schumm Port Unit 63 Forest Lake Minnesota 55025 US,0
2ff3336c-c598-4b1b-8f86-05751f1ba9f8,1954-06-08,,999-64-5375,S99958860,X23295863X,Ms.,Carmelia328,Luettgen772,,,S,asian,chinese,F,St. Paul,302 Konopelski Trace St. Paul Minnesota 55101 US,1
bf3851fd-46ed-4b24-afd3-7a920cb486be,1975-02-05,,999-82-5464,S99951209,X64995633X,Mr.,Matthew562,Reichel38,,,S,white,irish,M,Blueberryship,395 Kris Rest Corcoran Minnesota 55311 US,0
68ac4256-8aa9-48a6-94a8-25efe99d88a2,1959-09-06,,999-95-2855,S99947797,X17778629X,Mrs.,Divina723,Spinka232,,Watsica258,M,white,irish,F,Forest Lake,545 Roob Landing Apt 93 St. Paul Minnesota 55101 US,0
32c41dae-b3f7-418f-8e74-16ff9721f138,1909-08-24,1912-10-29,999-24-8904,,,,Damon455,Gleason633,,,,white,english,M,Minneapolis,742 Corkery Highlands Apt 72 Coon Rapids Minnesota 55304 US,0
2dd3b2ce-b04b-4f1b-a06c-bae257fd132f,1983-11-16,,999-88-9000,S99917880,X78717743X,Mrs.,Margery365,Stroman228,,Luettgen772,M,white,english,F,Maple Grove,740 Breitenberg Park Suite 36 McDavittship Minnesota  US,0
46dd7d46-19ea-468c-93c3-be0e9a73129b,1981-12-01,,999-73-5975,S99953105,X74062042X,Mrs.,Fawn386,Adams676,,Legros616,M,black,west_indian,F,East Bethel,723 Skiles Bay Willmar Minnesota 56201 US,0
41d41eee-94a4-428f-8931-e45b191f3049,1999-02-01,,999-14-3268,S99984025,,Ms.,Kenyatta61,Block661,,,,white,swedish,F,Apple Valley,263 Nienow Corner Cohasset Minnesota 55721 US,1
9d487b02-a185-4625-902e-37fc2f38ad1a,1974-06-24,,999-42-8825,S99938795,X76077698X,Mr.,Andreas188,Hand679,,,S,white,irish,M,St. Paul,805 Leannon Rest Suite 8 Pike Bayship Minnesota  US,0
f8aaf152-3db5-430f-8e41-043c8b1778c7,1947-05-30,2009-09-25,999-70-5293,S99965097,X70601846X,Mr.,Lowell343,Pouros728,,,S,white,german,M,Coon Rapids,736 Mayert Byway Apple Valley Minnesota 55068 US,1
7dfc7d83-3103-41f6-b1f1-2f2235dc6404,2010-01-17,,999-59-5626,,,,Catina822,Terry864,,,,white,italian,F,Brooklyn Park,1018 Stark Ranch Suite 31 Coon Rapids Minnesota 55304 US,0
d09ab248-4e4f-49d3-ac8a-0557c44717e6,1984-09-21,,999-66-3548,S99993770,X38273435X,Mrs.,Dotty422,Heidenreich818,,Blick895,M,asian,chinese,F,Brooklyn Park,235 Moen Path Apt 95 St. Paul Minnesota 55101 US,0
f518ade8-b07b-47c5-b939-b7e84ad42e1f,2001-01-19,,999-29-7186,S99973092,,,Millie392,Parker433,,,,white,french_canadian,F,Lakeville,256 Schuster Byway Minnetonka Minnesota 55305 US,0
6e1b78ba-34c9-4300-8582-fe43871ca66d,1996-08-24,,999-64-7637,S99958916,X21102587X,Ms.,Bibi254,Bradtke547,,,,white,irish,F,Red Wing,748 Bednar Lodge Duluth Minnesota 55802 US,0
14940207-fd5a-4b1d-bf04-f9dad284f2b6,1980-02-04,,999-22-7621,S99978877,X28091832X,Mrs.,Aundrea980,Homenick806,,Jenkins714,M,white,french_canadian,F,Park Rapids,230 Padberg Fort Minneapolis Minnesota 55401 US,0
e76e14ff-a721-486a-a803-e9d0bc956c25,1961-02-10,,999-29-2829,S99978062,X54769643X,Mr.,Troy560,Bergstrom287,,,M,white,russian,M,Anoka,870 Feeney Walk Unit 47 Hermantown Minnesota 55810 US,0
4e8e33b0-b419-4e96-ae42-cd2860afe62f,1908-09-15,1931-10-04,999-64-7322,S99993384,X46258843X,Ms.,Arlyne429,Barton704,,,,white,irish,F,Ulen,654 Doyle Lock Unit 1 Apple Valley Minnesota 55068 US,1
d54a2b90-800c-48c0-b8f7-9ee35ca98d61,1968-02-04,,999-46-6385,S99965715,X41137942X,Mr.,James276,Tremblay80,,,M,white,american,M,Apple Valley,786 Rippin Way Apt 47 Richfield Minnesota 55423 US,0
5414a258-6d1a-43d4-98e5-7b5ac5b1dab0,2007-04-10,,999-61-5111,,,,Jennie425,Walter473,,,,asian,chinese,F,Richfield,939 Toy Trailer Suite 10 Woodbury Minnesota 55125 US,1
fb9401bd-3ba1-486a-a3c5-1abce607c363,1964-07-20,,999-55-6860,S99933175,X65859612X,Mrs.,Tam840,Harris789,,Lynch190,M,white,french,F,Malungship,604 Beer Dale Suite 5 Dilworth Minnesota 56529 US,0
13d17632-48ec-4a7e-a3db-4bffc99efcae,1956-08-29,,999-72-5959,S99982543,X9084826X,Mr.,Mitchell808,Price929,,,M,white,italian,M,Scandia,285 Yundt Branch Suite 97 Coon Rapids Minnesota 55304 US,0
58d0ebcc-f0ee-449b-a630-a2afcaa1986b,1987-09-27,,999-71-5359,S99994444,X88876586X,Mr.,Weldon459,Cole117,,,M,white,italian,M,St. Paul,765 Zboncak Row Apt 82 Apple Valley Minnesota 55068 US,0
02e9b17f-eadd-457f-a987-4dade7c857fd,2017-06-13,,999-68-6786,,,,Marcos263,Brekke496,,,,white,portuguese,M,Rochester,185 Auer Branch Rochester Minnesota 55901 US,0
2d46fca6-a24a-406e-8a80-fbcf21fa53c4,1982-06-14,,999-59-7651,S99939343,X65284524X,Mrs.,Regenia619,Effertz744,,Bergnaum523,M,white,portuguese,F,Andover,270 Jenkins Port Apt 56 Hutchinson Minnesota 55350 US,1
30b04d78-0f11-4fa7-bb76-0b79b1135117,1993-03-19,,999-13-3375,S99915690,X73382998X,Mr.,Wilford267,Larson43,,,,white,english,M,Plymouth,681 Jones Burg Unit 61 Lakeville Minnesota 55024 US,0
65888ea1-3d86-4d0c-a5cf-1c3fdf27125d,1965-05-26,,999-76-6771,S99946026,X12821332X,Ms.,Laurie826,Renner328,,,S,white,polish,F,Chisholm,826 Wisoky Union Bovey Minnesota 55709 US,0
f3fb0968-8d17-4abe-9868-6b6de260765b,1953-12-06,,999-54-2775,S99926134,X34336265X,Ms.,Bonita405,Senger904,,,S,white,french,F,St. Paul Park,769 Kihn Station Ely Minnesota 55731 US,0
2544b82b-bec1-4b17-a934-7590b80e350c,1999-04-24,,999-89-8314,S99989071,,Mr.,Rafael239,Delapaz125,,,,black,dominican,M,Eagan,116 Herzog Forge Suite 64 Waite Park Minnesota 56301 US,1
4fbe8667-436c-4529-b6f1-7cbcf9260f05,1997-03-29,,999-70-6280,S99937343,X11757523X,Mr.,Reginald96,Reichel38,,,,asian,asian_indian,M,Woodbury,943 Wehner Underpass Unit 2 St. Paul Minnesota 55101 US,0
bfbc8a56-6d98-498e-b8ac-13295bb92be0,1971-09-25,,999-18-2413,S99922830,X86867340X,Mr.,Miquel905,Gaylord332,,,M,white,french,M,Stillwater,130 Feest Drive Miltonship Minnesota  US,0
32cf7e7f-c812-4a03-bbed-f0602df9542b,1942-08-17,,999-14-6531,S99937331,X16089934X,Ms.,Vivian245,Friesen796,,,S,white,irish,F,Plymouth,1040 Bayer Brook Suite 60 Little Saukship Minnesota  US,0
5124d8a6-6386-4b37-8cd3-886d3c91f1c8,2000-09-09,,999-43-3641,S99932336,,,Basil991,Mueller846,,,,asian,chinese,M,Eagan,739 Jakubowski Neck St. Paul Minnesota 55101 US,0
81a4ce68-40c5-47a1-8f84-a4095f1a3374,1979-05-12,,999-30-8261,S99935346,X66372212X,Mrs.,Altha90,Koelpin146,,O'Conner199,M,asian,chinese,F,Minneapolis,777 O'Conner Landing Unit 72 Winona Minnesota 55959 US,0
798e7031-b822-4add-860b-57a4af1ad6aa,1990-03-20,,999-36-5623,S99925847,X56605185X,Mr.,Jerry654,Thompson596,,,M,white,english,M,St. Paul,110 Osinski Viaduct Mound Minnesota 55364 US,1
7c976c66-3d78-47fc-8c42-ab42af379593,1958-06-15,,999-92-9588,S99928775,X32628609X,Mrs.,Merri201,Tremblay80,,Upton904,M,white,french,F,Apple Valley,245 McGlynn Ranch Hoyt Lakes Minnesota 55750 US,0
d9514604-3f20-405d-a8bb-fbd2fb8a69c8,1949-03-23,1992-07-30,999-72-9056,S99982010,X56271602X,Mrs.,Veola813,Bernhard322,,Champlin946,M,white,american,F,Glyndon,965 Wyman Harbor Big Falls Minnesota 56627 US,0
94b4788b-aa06-46e3-a869-8c89721d5545,2004-08-20,,999-34-7098,,,,Sindy229,Pollich983,,,,white,english,F,Garden Cityship,546 Kessler Gateway Unit 96 Barsnessship Minnesota  US,0
fe929bbf-9e25-47cb-ae65-8c3709da3af8,1993-02-09,,999-78-3328,S99945636,X27045290X,Ms.,Shawnee493,Balistreri607,,,,white,american,F,New Havenship,817 Lebsack Mall Newryship Minnesota  US,0
da3f635f-b798-41de-8352-35ec03a3c524,1933-07-09,,999-66-5025,S99973583,X83382762X,Mr.,Freeman822,Eichmann909,,,S,white,french,M,New Hartfordship,805 Connelly View Unit 93 St. Cloud Minnesota 55320 US,1
e745ad68-1572-42bb-8ba9-b06960f7cc91,2006-01-13,,999-88-8746,,,,Priscila9,Braun514,,,,white,irish,F,Savage,955 Kuphal Parade Apt 79 Monticello Minnesota 55362 US,0
d997a1a7-521d-4b7b-8300-18820774bff6,2012-05-08,,999-54-7078,,,,Macy314,Raynor401,,,,white,french,F,Red Wing,682 Tromp Road Red Wing Minnesota 55066 US,0
eff8803b-839c-4757-b571-019d4be784c7,1984-11-06,,999-75-9026,S99975827,X42379960X,Mr.,Nick779,Doyle959,,,M,white,italian,M,Lester Prairie,554 Bartell Frontage road Crow Lakeship Minnesota  US,1
009118ba-48da-45ab-a63a-224b5898c9f7,1974-03-20,,999-35-6301,S99996500,X66650667X,Mr.,Wendell199,Hauck852,,,M,white,polish,M,Cherryship,815 Weimann Common Apt 77 Minneapolis Minnesota 55401 US,1
70973fe1-c189-4350-af14-7ac229985286,2002-11-21,,999-68-8230,,,,Oscar384,Durgan499,,,,white,english,M,St. Paul,652 Auer Ville Barnesville Minnesota 56514 US,1
0655eaf0-d234-4db2-8555-3635d384c55c,2015-01-27,,999-59-8938,,,,Anita473,Calderón210,,,,hispanic,puerto_rican,F,Breckenridgeship,226 Koelpin Skyway Watertown Minnesota 55388 US,0
c3dc184a-1b7d-4828-ab18-51811d440d2a,1980-07-22,,999-64-6269,S99990498,X36181532X,Ms.,Lavinia262,Goyette777,,,S,white,french,F,Fridley,945 Eichmann Gate Rochester Minnesota 55901 US,1
a1a19387-4f65-4d2d-9a8a-61618cfce1a6,1933-06-14,1995-02-01,999-48-6202,S99930911,X38721790X,Mr.,Randy380,Connelly992,,,M,white,portuguese,M,Pokegamaship,474 Steuber Mission Apt 29 Isantiship Minnesota  US,1
0731d9b7-958a-4f4f-b973-5af18b33adea,1955-04-04,,999-54-8422,S99967885,X64838965X,Mrs.,Mari763,Kutch271,,Jast432,M,white,irish,F,Plymouth,881 Bartoletti Rest Atkinsonship Minnesota  US,0
fff0352a-5c16-40ab-a93f-e143901e4265,2015-06-30,,999-44-4054,,,,Guy979,Jenkins714,,,,white,french_canadian,M,Plymouth,233 Cormier Crossroad Apt 56 St. Cloud Minnesota 55320 US,0
ae363e73-b5de-4432-be83-319ffd4bfcbf,1941-05-07,,999-39-6141,S99977252,X83527639X,Mr.,Genaro214,Rath779,,,M,white,irish,M,St. Cloud,624 Bode Road Unit 73 Duluth Minnesota 55802 US,1
5927f0de-fda8-418f-90b3-06dd1dbcd7d5,1958-07-29,,999-91-4843,S99971569,X5651024X,Mr.,Tory770,Jones311,,,S,white,irish,M,Hugo,434 Batz Forge Suite 68 Corinnaship Minnesota  US,0
f762e681-441f-4098-ac91-88ce114d06fc,1946-09-01,2007-05-06,999-79-2607,S99910762,X58234693X,Mrs.,Neomi684,Herzog843,,Nolan344,M,white,irish,F,Cloquet,129 Braun Pathway Bemidji Minnesota 56601 US,0
8d5020f8-cf25-49f2-936b-5f959d2cd984,1947-03-06,,999-79-8546,S99922823,X87892005X,Ms.,Jaunita130,Cronin387,,,S,hispanic,south_american,F,Farmington,100 Ankunding Esplanade Big Falls Minnesota 56627 US,1
78acc07c-8f90-4b5a-91a6-d984f86581a1,1978-10-02,,999-50-2181,S99932908,X71411653X,Mr.,Chong355,Willms744,,,M,white,irish,M,Brooten,947 Kihn Rue Isantiship Minnesota  US,1
fb4ed383-50b4-482e-845e-823e85e91c7c,1939-12-20,1995-06-08,999-25-8070,S99964155,X9691978X,Mrs.,Christopher407,Welch179,,Kovacek682,M,white,american,F,Thomsonship,411 Bauch Common Apt 73 Grand Rapids Minnesota 55744 US,0
1c9535d2-54c9-4858-be66-769a889c5e63,2009-02-20,,999-45-7958,,,,Mose244,Green467,,,,white,italian,M,Minnetonka,313 Haley Highlands Apt 72 Ramsey Minnesota 55303 US,1
a99e4968-1be4-4d62-8bc2-20b1bc6f01f7,2010-03-25,,999-11-1081,,,,Marcus77,Lockman863,,,,white,italian,M,Eagan,1006 Beier Crossroad Suite 73 Collinwoodship Minnesota  US,0
40af63da-fa47-4e67-86b0-ea8c9d24db56,1984-12-22,,999-87-9017,S99962232,X17199677X,Mr.,Edmund685,Mann644,,,M,white,irish,M,Minneota,684 Streich Passage Bemidji Minnesota 56601 US,1
76351097-e752-467f-a36e-dcb274a2a185,2015-07-02,,999-60-7228,,,,Deandre599,Miller503,,,,white,italian,M,Delano,680 Schaden Bay Champlin Minnesota 55316 US,0
98916ef6-a1d6-4419-a7a0-90359cc74a7b,2013-04-16,,999-57-1090,,,,Dortha70,Rohan584,,,,white,german,F,St. Michael,518 Bartell Port Brookston Minnesota 55711 US,0
236200b1-0a2e-46c0-b441-204431b1e44e,1960-04-02,,999-41-3940,S99999117,X32138239X,Ms.,Calandra120,King743,,,S,black,african,F,Worthington,995 Beier Tunnel St. Louis Park Minnesota 55343 US,0
5f3b3834-95aa-4a14-b476-51727ad1bbd5,1990-11-11,2010-01-10,999-37-7556,S99986985,,Ms.,Alvera113,Hahn503,,,,white,portuguese,F,Arden Hills,518 Beier Neck Suite 10 Norwood Young America Minnesota 55368 US,1
7e0e777b-543e-4a82-9427-145494a0f481,1941-12-02,,999-33-6017,S99944224,X9883644X,Mr.,Jonathon205,Altenwerth646,,,M,white,irish,M,Hermantown,548 Gerhold Meadow Apt 36 Platte Lakeship Minnesota  US,0
080ba41b-1283-4679-8934-d425f9f84643,1947-09-01,,999-75-5402,S99920396,X72001480X,Mrs.,Lynda214,Herman763,,Fay398,M,white,irish,F,La Gardeship,472 Kozey Common Unit 47 Leavenworthship Minnesota  US,1
a8086f2e-bbb8-4937-9ce0-2cd1a95966be,2012-07-25,,999-91-4566,,,,Micheal721,Bogan287,,,,white,german,F,South St. Paul,522 Crona Promenade Genevaship Minnesota  US,0
5a8c8aea-8f47-4fd2-aef9-52c42aac2daa,2007-06-05,,999-18-2977,,,,Alicia629,Matías497,,,,hispanic,mexican,F,Inver Grove Heights,948 Homenick Trace Norwood Young America Minnesota 55368 US,0
290ac6db-daf7-4ce5-aff4-1674a8113416,1951-08-02,,999-56-9192,S99927711,X37117763X,Mr.,Chauncey770,Hoeger474,,,M,white,italian,M,Browns Valleyship,192 Bosco Junction Unit 34 Fergus Falls Minnesota 56537 US,1
5d9449e3-b5a1-4f66-9a2b-db92f49ad24d,1960-05-14,,999-82-1007,S99942865,X51994082X,Mrs.,Sherie778,Welch179,,Lehner980,M,white,english,F,Granite Rockship,339 Kuhic Rapid Unit 53 Pike Creekship Minnesota  US,0
c6238baf-9851-449f-bb98-8e0244014806,1949-12-29,,999-63-8473,S99962716,X4916959X,Mrs.,Kendall673,Mann644,,King743,M,white,irish,F,Austin,821 Schuppe Row Unit 9 Grand Rapids Minnesota 55744 US,0
f876b02f-4a2b-4ae1-9566-101c5ca8a43f,1996-03-18,,999-70-6898,S99914877,X27991711X,Ms.,Bula88,Morar593,,,,black,african,F,Burnsville,529 Stracke Wynd Apt 43 St. Paul Minnesota 55101 US,0
eab2434d-0ea8-48e8-a1a9-9909e783e38e,1973-05-26,,999-82-8715,S99910467,X15640547X,Ms.,Lyn897,Wisozk929,,,S,white,scottish,F,Fairmont,187 Morar Vale Unit 9 Lakeville Minnesota 55024 US,1
89350b23-1924-429e-ad90-e0fa76042a1c,1978-12-01,,999-54-3829,S99925057,X73366002X,Mrs.,Ethelyn789,Weissnat378,,Swaniawski813,M,white,french,F,Woodbury,500 Sawayn Byway Apt 29 St. Cloud Minnesota 55320 US,1
e5b7a879-0291-4ef7-b3e5-099463afa5e9,1941-04-05,2014-02-15,999-60-2796,S99950953,X39416749X,Mr.,Alex454,Pfannerstill264,,,M,white,french,M,Shakopee,526 Rippin Street Apt 22 Minneapolis Minnesota 55401 US,1
c9e64487-8a24-4032-b45a-c402ffcbbd9f,1992-09-15,,999-60-2030,S99975778,X26194345X,Mr.,Sheldon401,Orn563,,,,white,scottish,M,Minneapolis,454 Nienow Flat Minnetonka Minnesota 55305 US,0
4512598f-75be-4fa7-b122-dbad7054b747,1943-02-21,,999-58-5677,S99988798,X59689795X,Mrs.,Erin498,Ortiz186,,Fay398,M,white,polish,F,Sumnership,639 Buckridge Divide Apt 3 Savage Minnesota 55372 US,0
